ItemID,Label
629,OP_CARRIER_FL_NUM=1695.0
630,OP_CARRIER_FL_NUM=1696.0
631,OP_CARRIER_FL_NUM=1701.0
632,OP_CARRIER_FL_NUM=1705.0
633,OP_CARRIER_FL_NUM=1706.0
634,OP_CARRIER_FL_NUM=1707.0
635,OP_CARRIER_FL_NUM=1709.0
636,OP_CARRIER_FL_NUM=1714.0
637,OP_CARRIER_FL_NUM=1719.0
638,OP_CARRIER_FL_NUM=1721.0
639,OP_CARRIER_FL_NUM=1725.0
640,OP_CARRIER_FL_NUM=1727.0
641,OP_CARRIER_FL_NUM=1728.0
642,OP_CARRIER_FL_NUM=1730.0
643,OP_CARRIER_FL_NUM=1732.0
644,OP_CARRIER_FL_NUM=1734.0
645,OP_CARRIER_FL_NUM=1736.0
646,OP_CARRIER_FL_NUM=1740.0
647,OP_CARRIER_FL_NUM=1741.0
648,OP_CARRIER_FL_NUM=1742.0
649,OP_CARRIER_FL_NUM=1743.0
650,OP_CARRIER_FL_NUM=1744.0
651,OP_CARRIER_FL_NUM=1749.0
652,OP_CARRIER_FL_NUM=1750.0
653,OP_CARRIER_FL_NUM=1752.0
654,OP_CARRIER_FL_NUM=1754.0
655,OP_CARRIER_FL_NUM=1757.0
656,OP_CARRIER_FL_NUM=1759.0
657,OP_CARRIER_FL_NUM=1764.0
658,OP_CARRIER_FL_NUM=1769.0
659,OP_CARRIER_FL_NUM=1770.0
660,OP_CARRIER_FL_NUM=1773.0
661,OP_CARRIER_FL_NUM=1775.0
662,OP_CARRIER_FL_NUM=1776.0
663,OP_CARRIER_FL_NUM=1781.0
664,OP_CARRIER_FL_NUM=1782.0
665,OP_CARRIER_FL_NUM=1784.0
666,OP_CARRIER_FL_NUM=1786.0
667,OP_CARRIER_FL_NUM=1790.0
668,OP_CARRIER_FL_NUM=1794.0
669,OP_CARRIER_FL_NUM=1797.0
670,OP_CARRIER_FL_NUM=1800.0
671,OP_CARRIER_FL_NUM=1802.0
672,OP_CARRIER_FL_NUM=1803.0
673,OP_CARRIER_FL_NUM=1805.0
674,OP_CARRIER_FL_NUM=1823.0
675,OP_CARRIER_FL_NUM=1827.0
676,OP_CARRIER_FL_NUM=1828.0
677,OP_CARRIER_FL_NUM=1829.0
678,OP_CARRIER_FL_NUM=1832.0
679,OP_CARRIER_FL_NUM=1838.0
680,OP_CARRIER_FL_NUM=1839.0
681,OP_CARRIER_FL_NUM=1842.0
682,OP_CARRIER_FL_NUM=1843.0
683,OP_CARRIER_FL_NUM=1844.0
684,OP_CARRIER_FL_NUM=1846.0
685,OP_CARRIER_FL_NUM=1849.0
686,OP_CARRIER_FL_NUM=1850.0
687,OP_CARRIER_FL_NUM=1857.0
688,OP_CARRIER_FL_NUM=1860.0
689,OP_CARRIER_FL_NUM=1861.0
690,OP_CARRIER_FL_NUM=1862.0
691,OP_CARRIER_FL_NUM=1869.0
692,OP_CARRIER_FL_NUM=1871.0
693,OP_CARRIER_FL_NUM=1874.0
694,OP_CARRIER_FL_NUM=1875.0
695,OP_CARRIER_FL_NUM=1877.0
696,OP_CARRIER_FL_NUM=1889.0
697,OP_CARRIER_FL_NUM=1892.0
698,OP_CARRIER_FL_NUM=1894.0
699,OP_CARRIER_FL_NUM=1898.0
700,OP_CARRIER_FL_NUM=1903.0
701,OP_CARRIER_FL_NUM=1909.0
702,OP_CARRIER_FL_NUM=1915.0
703,OP_CARRIER_FL_NUM=1917.0
704,OP_CARRIER_FL_NUM=1924.0
705,OP_CARRIER_FL_NUM=1925.0
706,OP_CARRIER_FL_NUM=1930.0
707,OP_CARRIER_FL_NUM=1931.0
708,OP_CARRIER_FL_NUM=1932.0
709,OP_CARRIER_FL_NUM=1933.0
710,OP_CARRIER_FL_NUM=1938.0
711,OP_CARRIER_FL_NUM=1941.0
712,OP_CARRIER_FL_NUM=1942.0
713,OP_CARRIER_FL_NUM=1949.0
714,OP_CARRIER_FL_NUM=1953.0
715,OP_CARRIER_FL_NUM=1958.0
716,OP_CARRIER_FL_NUM=1961.0
717,OP_CARRIER_FL_NUM=1969.0
718,OP_CARRIER_FL_NUM=1975.0
719,OP_CARRIER_FL_NUM=1978.0
720,OP_CARRIER_FL_NUM=1980.0
721,OP_CARRIER_FL_NUM=1983.0
722,OP_CARRIER_FL_NUM=1992.0
723,OP_CARRIER_FL_NUM=1997.0
724,OP_CARRIER_FL_NUM=2002.0
725,OP_CARRIER_FL_NUM=2008.0
726,OP_CARRIER_FL_NUM=2012.0
727,OP_CARRIER_FL_NUM=2014.0
728,OP_CARRIER_FL_NUM=2015.0
729,OP_CARRIER_FL_NUM=2022.0
730,OP_CARRIER_FL_NUM=2023.0
731,OP_CARRIER_FL_NUM=2032.0
732,OP_CARRIER_FL_NUM=2035.0
733,OP_CARRIER_FL_NUM=2038.0
734,OP_CARRIER_FL_NUM=2040.0
735,OP_CARRIER_FL_NUM=2041.0
736,OP_CARRIER_FL_NUM=2044.0
737,OP_CARRIER_FL_NUM=2046.0
738,OP_CARRIER_FL_NUM=2047.0
739,OP_CARRIER_FL_NUM=2050.0
740,OP_CARRIER_FL_NUM=2052.0
741,OP_CARRIER_FL_NUM=2058.0
742,OP_CARRIER_FL_NUM=2059.0
743,OP_CARRIER_FL_NUM=2061.0
744,OP_CARRIER_FL_NUM=2064.0
745,OP_CARRIER_FL_NUM=2066.0
746,OP_CARRIER_FL_NUM=2068.0
747,OP_CARRIER_FL_NUM=2072.0
748,OP_CARRIER_FL_NUM=2075.0
749,OP_CARRIER_FL_NUM=2076.0
750,OP_CARRIER_FL_NUM=2077.0
751,OP_CARRIER_FL_NUM=2080.0
752,OP_CARRIER_FL_NUM=2082.0
753,OP_CARRIER_FL_NUM=2086.0
754,OP_CARRIER_FL_NUM=2087.0
755,OP_CARRIER_FL_NUM=2089.0
756,OP_CARRIER_FL_NUM=2097.0
757,OP_CARRIER_FL_NUM=2098.0
758,OP_CARRIER_FL_NUM=2100.0
759,OP_CARRIER_FL_NUM=2103.0
760,OP_CARRIER_FL_NUM=2111.0
761,OP_CARRIER_FL_NUM=2115.0
762,OP_CARRIER_FL_NUM=2120.0
763,OP_CARRIER_FL_NUM=2122.0
764,OP_CARRIER_FL_NUM=2123.0
765,OP_CARRIER_FL_NUM=2124.0
766,OP_CARRIER_FL_NUM=2127.0
767,OP_CARRIER_FL_NUM=2128.0
768,OP_CARRIER_FL_NUM=2129.0
769,OP_CARRIER_FL_NUM=2133.0
770,OP_CARRIER_FL_NUM=2134.0
771,OP_CARRIER_FL_NUM=2136.0
772,OP_CARRIER_FL_NUM=2141.0
773,OP_CARRIER_FL_NUM=2144.0
774,OP_CARRIER_FL_NUM=2145.0
775,OP_CARRIER_FL_NUM=2146.0
776,OP_CARRIER_FL_NUM=2147.0
777,OP_CARRIER_FL_NUM=2153.0
778,OP_CARRIER_FL_NUM=2158.0
779,OP_CARRIER_FL_NUM=2159.0
780,OP_CARRIER_FL_NUM=2161.0
781,OP_CARRIER_FL_NUM=2162.0
782,OP_CARRIER_FL_NUM=2163.0
783,OP_CARRIER_FL_NUM=2164.0
784,OP_CARRIER_FL_NUM=2167.0
785,OP_CARRIER_FL_NUM=2168.0
786,OP_CARRIER_FL_NUM=2169.0
787,OP_CARRIER_FL_NUM=2170.0
788,OP_CARRIER_FL_NUM=2179.0
789,OP_CARRIER_FL_NUM=2182.0
790,OP_CARRIER_FL_NUM=2184.0
791,OP_CARRIER_FL_NUM=2185.0
792,OP_CARRIER_FL_NUM=2186.0
793,OP_CARRIER_FL_NUM=2188.0
794,OP_CARRIER_FL_NUM=2190.0
795,OP_CARRIER_FL_NUM=2192.0
796,OP_CARRIER_FL_NUM=2193.0
797,OP_CARRIER_FL_NUM=2195.0
798,OP_CARRIER_FL_NUM=2197.0
799,OP_CARRIER_FL_NUM=2201.0
800,OP_CARRIER_FL_NUM=2204.0
801,OP_CARRIER_FL_NUM=2207.0
802,OP_CARRIER_FL_NUM=2209.0
803,OP_CARRIER_FL_NUM=2210.0
804,OP_CARRIER_FL_NUM=2211.0
805,OP_CARRIER_FL_NUM=2213.0
806,OP_CARRIER_FL_NUM=2214.0
807,OP_CARRIER_FL_NUM=2215.0
808,OP_CARRIER_FL_NUM=2216.0
809,OP_CARRIER_FL_NUM=2217.0
810,OP_CARRIER_FL_NUM=2221.0
811,OP_CARRIER_FL_NUM=2226.0
812,OP_CARRIER_FL_NUM=2227.0
813,OP_CARRIER_FL_NUM=2231.0
814,OP_CARRIER_FL_NUM=2232.0
815,OP_CARRIER_FL_NUM=2239.0
816,OP_CARRIER_FL_NUM=2245.0
817,OP_CARRIER_FL_NUM=2246.0
818,OP_CARRIER_FL_NUM=2248.0
819,OP_CARRIER_FL_NUM=2252.0
820,OP_CARRIER_FL_NUM=2254.0
821,OP_CARRIER_FL_NUM=2259.0
822,OP_CARRIER_FL_NUM=2260.0
823,OP_CARRIER_FL_NUM=2265.0
824,OP_CARRIER_FL_NUM=2266.0
825,OP_CARRIER_FL_NUM=2271.0
826,OP_CARRIER_FL_NUM=2276.0
827,OP_CARRIER_FL_NUM=2277.0
828,OP_CARRIER_FL_NUM=2280.0
829,OP_CARRIER_FL_NUM=2285.0
830,OP_CARRIER_FL_NUM=2286.0
831,OP_CARRIER_FL_NUM=2287.0
832,OP_CARRIER_FL_NUM=2288.0
833,OP_CARRIER_FL_NUM=2290.0
834,OP_CARRIER_FL_NUM=2291.0
835,OP_CARRIER_FL_NUM=2295.0
836,OP_CARRIER_FL_NUM=2298.0
837,OP_CARRIER_FL_NUM=2303.0
838,OP_CARRIER_FL_NUM=2308.0
839,OP_CARRIER_FL_NUM=2309.0
840,OP_CARRIER_FL_NUM=2316.0
841,OP_CARRIER_FL_NUM=2317.0
842,OP_CARRIER_FL_NUM=2318.0
843,OP_CARRIER_FL_NUM=2319.0
844,OP_CARRIER_FL_NUM=2320.0
845,OP_CARRIER_FL_NUM=2322.0
846,OP_CARRIER_FL_NUM=2324.0
847,OP_CARRIER_FL_NUM=2325.0
848,OP_CARRIER_FL_NUM=2328.0
849,OP_CARRIER_FL_NUM=2332.0
850,OP_CARRIER_FL_NUM=2333.0
851,OP_CARRIER_FL_NUM=2336.0
852,OP_CARRIER_FL_NUM=2337.0
853,OP_CARRIER_FL_NUM=2341.0
854,OP_CARRIER_FL_NUM=2345.0
855,OP_CARRIER_FL_NUM=2348.0
856,OP_CARRIER_FL_NUM=2351.0
857,OP_CARRIER_FL_NUM=2354.0
858,OP_CARRIER_FL_NUM=2356.0
859,OP_CARRIER_FL_NUM=2363.0
860,OP_CARRIER_FL_NUM=2364.0
861,OP_CARRIER_FL_NUM=2365.0
862,OP_CARRIER_FL_NUM=2366.0
863,OP_CARRIER_FL_NUM=2368.0
864,OP_CARRIER_FL_NUM=2370.0
865,OP_CARRIER_FL_NUM=2374.0
866,OP_CARRIER_FL_NUM=2375.0
867,OP_CARRIER_FL_NUM=2377.0
868,OP_CARRIER_FL_NUM=2379.0
869,OP_CARRIER_FL_NUM=2381.0
870,OP_CARRIER_FL_NUM=2382.0
871,OP_CARRIER_FL_NUM=2384.0
872,OP_CARRIER_FL_NUM=2385.0
873,OP_CARRIER_FL_NUM=2387.0
874,OP_CARRIER_FL_NUM=2393.0
875,OP_CARRIER_FL_NUM=2394.0
876,OP_CARRIER_FL_NUM=2396.0
877,OP_CARRIER_FL_NUM=2397.0
878,OP_CARRIER_FL_NUM=2399.0
879,OP_CARRIER_FL_NUM=2400.0
880,OP_CARRIER_FL_NUM=2408.0
881,OP_CARRIER_FL_NUM=2411.0
882,OP_CARRIER_FL_NUM=2415.0
883,OP_CARRIER_FL_NUM=2416.0
884,OP_CARRIER_FL_NUM=2417.0
885,OP_CARRIER_FL_NUM=2418.0
886,OP_CARRIER_FL_NUM=2421.0
887,OP_CARRIER_FL_NUM=2428.0
888,OP_CARRIER_FL_NUM=2431.0
889,OP_CARRIER_FL_NUM=2441.0
890,OP_CARRIER_FL_NUM=2442.0
891,OP_CARRIER_FL_NUM=2443.0
892,OP_CARRIER_FL_NUM=2454.0
893,OP_CARRIER_FL_NUM=2455.0
894,OP_CARRIER_FL_NUM=2456.0
895,OP_CARRIER_FL_NUM=2459.0
896,OP_CARRIER_FL_NUM=2462.0
897,OP_CARRIER_FL_NUM=2465.0
898,OP_CARRIER_FL_NUM=2466.0
899,OP_CARRIER_FL_NUM=2468.0
900,OP_CARRIER_FL_NUM=2474.0
901,OP_CARRIER_FL_NUM=2476.0
902,OP_CARRIER_FL_NUM=2477.0
903,OP_CARRIER_FL_NUM=2479.0
904,OP_CARRIER_FL_NUM=2480.0
905,OP_CARRIER_FL_NUM=2483.0
906,OP_CARRIER_FL_NUM=2491.0
907,OP_CARRIER_FL_NUM=2495.0
908,OP_CARRIER_FL_NUM=2502.0
909,OP_CARRIER_FL_NUM=2505.0
910,OP_CARRIER_FL_NUM=2506.0
911,OP_CARRIER_FL_NUM=2509.0
912,OP_CARRIER_FL_NUM=2514.0
913,OP_CARRIER_FL_NUM=2516.0
914,OP_CARRIER_FL_NUM=2524.0
915,OP_CARRIER_FL_NUM=2525.0
916,OP_CARRIER_FL_NUM=2530.0
917,OP_CARRIER_FL_NUM=2532.0
918,OP_CARRIER_FL_NUM=2536.0
919,OP_CARRIER_FL_NUM=2543.0
920,OP_CARRIER_FL_NUM=2553.0
921,OP_CARRIER_FL_NUM=2556.0
922,OP_CARRIER_FL_NUM=2563.0
923,OP_CARRIER_FL_NUM=2574.0
924,OP_CARRIER_FL_NUM=2582.0
925,OP_CARRIER_FL_NUM=2583.0
926,OP_CARRIER_FL_NUM=2588.0
927,OP_CARRIER_FL_NUM=2594.0
928,OP_CARRIER_FL_NUM=2596.0
929,OP_CARRIER_FL_NUM=2598.0
930,OP_CARRIER_FL_NUM=2603.0
931,OP_CARRIER_FL_NUM=2610.0
932,OP_CARRIER_FL_NUM=2612.0
933,OP_CARRIER_FL_NUM=2618.0
934,OP_CARRIER_FL_NUM=2619.0
935,OP_CARRIER_FL_NUM=2623.0
936,OP_CARRIER_FL_NUM=2626.0
937,OP_CARRIER_FL_NUM=2633.0
938,OP_CARRIER_FL_NUM=2634.0
939,OP_CARRIER_FL_NUM=2635.0
940,OP_CARRIER_FL_NUM=2640.0
941,OP_CARRIER_FL_NUM=2641.0
942,OP_CARRIER_FL_NUM=2644.0
943,OP_CARRIER_FL_NUM=2649.0
944,OP_CARRIER_FL_NUM=2650.0
945,OP_CARRIER_FL_NUM=2651.0
946,OP_CARRIER_FL_NUM=2654.0
947,OP_CARRIER_FL_NUM=2656.0
948,OP_CARRIER_FL_NUM=2663.0
949,OP_CARRIER_FL_NUM=2668.0
950,OP_CARRIER_FL_NUM=2673.0
951,OP_CARRIER_FL_NUM=2678.0
952,OP_CARRIER_FL_NUM=2679.0
953,OP_CARRIER_FL_NUM=2683.0
954,OP_CARRIER_FL_NUM=2685.0
955,OP_CARRIER_FL_NUM=2687.0
956,OP_CARRIER_FL_NUM=2688.0
957,OP_CARRIER_FL_NUM=2690.0
958,OP_CARRIER_FL_NUM=2698.0
959,OP_CARRIER_FL_NUM=2700.0
960,OP_CARRIER_FL_NUM=2705.0
961,OP_CARRIER_FL_NUM=2708.0
962,OP_CARRIER_FL_NUM=2712.0
963,OP_CARRIER_FL_NUM=2713.0
964,OP_CARRIER_FL_NUM=2716.0
965,OP_CARRIER_FL_NUM=2718.0
966,OP_CARRIER_FL_NUM=2722.0
967,OP_CARRIER_FL_NUM=2724.0
968,OP_CARRIER_FL_NUM=2725.0
969,OP_CARRIER_FL_NUM=2728.0
970,OP_CARRIER_FL_NUM=2730.0
971,OP_CARRIER_FL_NUM=2735.0
972,OP_CARRIER_FL_NUM=2744.0
973,OP_CARRIER_FL_NUM=2746.0
974,OP_CARRIER_FL_NUM=2753.0
975,OP_CARRIER_FL_NUM=2754.0
976,OP_CARRIER_FL_NUM=2761.0
977,OP_CARRIER_FL_NUM=2763.0
978,OP_CARRIER_FL_NUM=2767.0
979,OP_CARRIER_FL_NUM=2768.0
980,OP_CARRIER_FL_NUM=2770.0
981,OP_CARRIER_FL_NUM=2772.0
982,OP_CARRIER_FL_NUM=2773.0
983,OP_CARRIER_FL_NUM=2774.0
984,OP_CARRIER_FL_NUM=2778.0
985,OP_CARRIER_FL_NUM=2780.0
986,OP_CARRIER_FL_NUM=2783.0
987,OP_CARRIER_FL_NUM=2787.0
988,OP_CARRIER_FL_NUM=2791.0
989,OP_CARRIER_FL_NUM=2795.0
990,OP_CARRIER_FL_NUM=2804.0
991,OP_CARRIER_FL_NUM=2815.0
992,OP_CARRIER_FL_NUM=2817.0
993,OP_CARRIER_FL_NUM=2818.0
994,OP_CARRIER_FL_NUM=2821.0
995,OP_CARRIER_FL_NUM=2829.0
996,OP_CARRIER_FL_NUM=2836.0
997,OP_CARRIER_FL_NUM=2839.0
998,OP_CARRIER_FL_NUM=2843.0
999,OP_CARRIER_FL_NUM=2848.0
1000,OP_CARRIER_FL_NUM=2852.0
1001,OP_CARRIER_FL_NUM=2856.0
1002,OP_CARRIER_FL_NUM=2857.0
1003,OP_CARRIER_FL_NUM=2860.0
1004,OP_CARRIER_FL_NUM=2864.0
1005,OP_CARRIER_FL_NUM=2866.0
1006,OP_CARRIER_FL_NUM=2870.0
1007,OP_CARRIER_FL_NUM=2874.0
1008,OP_CARRIER_FL_NUM=2890.0
1009,OP_CARRIER_FL_NUM=2892.0
1010,OP_CARRIER_FL_NUM=2895.0
1011,OP_CARRIER_FL_NUM=2901.0
1012,OP_CARRIER_FL_NUM=2904.0
1013,OP_CARRIER_FL_NUM=2905.0
1014,OP_CARRIER_FL_NUM=2909.0
1015,OP_CARRIER_FL_NUM=2910.0
1016,OP_CARRIER_FL_NUM=2911.0
1017,OP_CARRIER_FL_NUM=2921.0
1018,OP_CARRIER_FL_NUM=2923.0
1019,OP_CARRIER_FL_NUM=2926.0
1020,OP_CARRIER_FL_NUM=2931.0
1021,OP_CARRIER_FL_NUM=2932.0
1022,OP_CARRIER_FL_NUM=2933.0
1023,OP_CARRIER_FL_NUM=2938.0
1024,OP_CARRIER_FL_NUM=2944.0
1025,OP_CARRIER_FL_NUM=2959.0
1026,OP_CARRIER_FL_NUM=2960.0
1027,OP_CARRIER_FL_NUM=2961.0
1028,OP_CARRIER_FL_NUM=2962.0
1029,OP_CARRIER_FL_NUM=2963.0
1030,OP_CARRIER_FL_NUM=2970.0
1031,OP_CARRIER_FL_NUM=2976.0
1032,OP_CARRIER_FL_NUM=2979.0
1033,OP_CARRIER_FL_NUM=2983.0
1034,OP_CARRIER_FL_NUM=2986.0
1035,OP_CARRIER_FL_NUM=2988.0
1036,OP_CARRIER_FL_NUM=2990.0
1037,OP_CARRIER_FL_NUM=2994.0
1038,OP_CARRIER_FL_NUM=2997.0
1039,OP_CARRIER_FL_NUM=3009.0
1040,OP_CARRIER_FL_NUM=3016.0
1041,OP_CARRIER_FL_NUM=3017.0
1042,OP_CARRIER_FL_NUM=3020.0
1043,OP_CARRIER_FL_NUM=3022.0
1044,OP_CARRIER_FL_NUM=3024.0
1045,OP_CARRIER_FL_NUM=3027.0
1046,OP_CARRIER_FL_NUM=3029.0
1047,OP_CARRIER_FL_NUM=3033.0
1048,OP_CARRIER_FL_NUM=3034.0
1049,OP_CARRIER_FL_NUM=3043.0
1050,OP_CARRIER_FL_NUM=3046.0
1051,OP_CARRIER_FL_NUM=3047.0
1052,OP_CARRIER_FL_NUM=3052.0
1053,OP_CARRIER_FL_NUM=3062.0
1054,OP_CARRIER_FL_NUM=3077.0
1055,OP_CARRIER_FL_NUM=3079.0
1056,OP_CARRIER_FL_NUM=3083.0
1057,OP_CARRIER_FL_NUM=3087.0
1058,OP_CARRIER_FL_NUM=3096.0
1059,OP_CARRIER_FL_NUM=3104.0
1060,OP_CARRIER_FL_NUM=3108.0
1061,OP_CARRIER_FL_NUM=3110.0
1062,OP_CARRIER_FL_NUM=3114.0
1063,OP_CARRIER_FL_NUM=3136.0
1064,OP_CARRIER_FL_NUM=3146.0
1065,OP_CARRIER_FL_NUM=3149.0
1066,OP_CARRIER_FL_NUM=3156.0
1067,OP_CARRIER_FL_NUM=3157.0
1068,OP_CARRIER_FL_NUM=3162.0
1069,OP_CARRIER_FL_NUM=3163.0
1070,OP_CARRIER_FL_NUM=3170.0
1071,OP_CARRIER_FL_NUM=3181.0
1072,OP_CARRIER_FL_NUM=3190.0
1073,OP_CARRIER_FL_NUM=3195.0
1074,OP_CARRIER_FL_NUM=3196.0
1075,OP_CARRIER_FL_NUM=3199.0
1076,OP_CARRIER_FL_NUM=3200.0
1077,OP_CARRIER_FL_NUM=3205.0
1078,OP_CARRIER_FL_NUM=3216.0
1079,OP_CARRIER_FL_NUM=3232.0
1080,OP_CARRIER_FL_NUM=3244.0
1081,OP_CARRIER_FL_NUM=3251.0
1082,OP_CARRIER_FL_NUM=3262.0
1083,OP_CARRIER_FL_NUM=3264.0
1084,OP_CARRIER_FL_NUM=3272.0
1085,OP_CARRIER_FL_NUM=3274.0
1086,OP_CARRIER_FL_NUM=3282.0
1087,OP_CARRIER_FL_NUM=3283.0
1088,OP_CARRIER_FL_NUM=3296.0
1089,OP_CARRIER_FL_NUM=3299.0
1090,OP_CARRIER_FL_NUM=3305.0
1091,OP_CARRIER_FL_NUM=3314.0
1092,OP_CARRIER_FL_NUM=3317.0
1093,OP_CARRIER_FL_NUM=3321.0
1094,OP_CARRIER_FL_NUM=3328.0
1095,OP_CARRIER_FL_NUM=3332.0
1096,OP_CARRIER_FL_NUM=3333.0
1097,OP_CARRIER_FL_NUM=3337.0
1098,OP_CARRIER_FL_NUM=3338.0
1099,OP_CARRIER_FL_NUM=3339.0
1100,OP_CARRIER_FL_NUM=3353.0
1101,OP_CARRIER_FL_NUM=3354.0
1102,OP_CARRIER_FL_NUM=3358.0
1103,OP_CARRIER_FL_NUM=3359.0
1104,OP_CARRIER_FL_NUM=3362.0
1105,OP_CARRIER_FL_NUM=3363.0
1106,OP_CARRIER_FL_NUM=3365.0
1107,OP_CARRIER_FL_NUM=3371.0
1108,OP_CARRIER_FL_NUM=3372.0
1109,OP_CARRIER_FL_NUM=3376.0
1110,OP_CARRIER_FL_NUM=3389.0
1111,OP_CARRIER_FL_NUM=3393.0
1112,OP_CARRIER_FL_NUM=3396.0
1113,OP_CARRIER_FL_NUM=3403.0
1114,OP_CARRIER_FL_NUM=3407.0
1115,OP_CARRIER_FL_NUM=3409.0
1116,OP_CARRIER_FL_NUM=3410.0
1117,OP_CARRIER_FL_NUM=3414.0
1118,OP_CARRIER_FL_NUM=3416.0
1119,OP_CARRIER_FL_NUM=3417.0
1120,OP_CARRIER_FL_NUM=3418.0
1121,OP_CARRIER_FL_NUM=3419.0
1122,OP_CARRIER_FL_NUM=3432.0
1123,OP_CARRIER_FL_NUM=3435.0
1124,OP_CARRIER_FL_NUM=3441.0
1125,OP_CARRIER_FL_NUM=3442.0
1126,OP_CARRIER_FL_NUM=3449.0
1127,OP_CARRIER_FL_NUM=3450.0
1128,OP_CARRIER_FL_NUM=3451.0
1129,OP_CARRIER_FL_NUM=3453.0
1130,OP_CARRIER_FL_NUM=3455.0
1131,OP_CARRIER_FL_NUM=3462.0
1132,OP_CARRIER_FL_NUM=3466.0
1133,OP_CARRIER_FL_NUM=3473.0
1134,OP_CARRIER_FL_NUM=3474.0
1135,OP_CARRIER_FL_NUM=3479.0
1136,OP_CARRIER_FL_NUM=3484.0
1137,OP_CARRIER_FL_NUM=3487.0
1138,OP_CARRIER_FL_NUM=3491.0
1139,OP_CARRIER_FL_NUM=3492.0
1140,OP_CARRIER_FL_NUM=3495.0
1141,OP_CARRIER_FL_NUM=3497.0
1142,OP_CARRIER_FL_NUM=3498.0
1143,OP_CARRIER_FL_NUM=3503.0
1144,OP_CARRIER_FL_NUM=3507.0
1145,OP_CARRIER_FL_NUM=3510.0
1146,OP_CARRIER_FL_NUM=3521.0
1147,OP_CARRIER_FL_NUM=3522.0
1148,OP_CARRIER_FL_NUM=3523.0
1149,OP_CARRIER_FL_NUM=3536.0
1150,OP_CARRIER_FL_NUM=3541.0
1151,OP_CARRIER_FL_NUM=3544.0
1152,OP_CARRIER_FL_NUM=3556.0
1153,OP_CARRIER_FL_NUM=3557.0
1154,OP_CARRIER_FL_NUM=3560.0
1155,OP_CARRIER_FL_NUM=3562.0
1156,OP_CARRIER_FL_NUM=3566.0
1157,OP_CARRIER_FL_NUM=3567.0
1158,OP_CARRIER_FL_NUM=3582.0
1159,OP_CARRIER_FL_NUM=3583.0
1160,OP_CARRIER_FL_NUM=3592.0
1161,OP_CARRIER_FL_NUM=3596.0
1162,OP_CARRIER_FL_NUM=3597.0
1163,OP_CARRIER_FL_NUM=3605.0
1164,OP_CARRIER_FL_NUM=3606.0
1165,OP_CARRIER_FL_NUM=3608.0
1166,OP_CARRIER_FL_NUM=3619.0
1167,OP_CARRIER_FL_NUM=3620.0
1168,OP_CARRIER_FL_NUM=3625.0
1169,OP_CARRIER_FL_NUM=3626.0
1170,OP_CARRIER_FL_NUM=3627.0
1171,OP_CARRIER_FL_NUM=3628.0
1172,OP_CARRIER_FL_NUM=3634.0
1173,OP_CARRIER_FL_NUM=3635.0
1174,OP_CARRIER_FL_NUM=3636.0
1175,OP_CARRIER_FL_NUM=3644.0
1176,OP_CARRIER_FL_NUM=3655.0
1177,OP_CARRIER_FL_NUM=3670.0
1178,OP_CARRIER_FL_NUM=3676.0
1179,OP_CARRIER_FL_NUM=3678.0
1180,OP_CARRIER_FL_NUM=3679.0
1181,OP_CARRIER_FL_NUM=3681.0
1182,OP_CARRIER_FL_NUM=3682.0
1183,OP_CARRIER_FL_NUM=3693.0
1184,OP_CARRIER_FL_NUM=3700.0
1185,OP_CARRIER_FL_NUM=3701.0
1186,OP_CARRIER_FL_NUM=3702.0
1187,OP_CARRIER_FL_NUM=3707.0
1188,OP_CARRIER_FL_NUM=3711.0
1189,OP_CARRIER_FL_NUM=3716.0
1190,OP_CARRIER_FL_NUM=3717.0
1191,OP_CARRIER_FL_NUM=3720.0
1192,OP_CARRIER_FL_NUM=3729.0
1193,OP_CARRIER_FL_NUM=3731.0
1194,OP_CARRIER_FL_NUM=3735.0
1195,OP_CARRIER_FL_NUM=3736.0
1196,OP_CARRIER_FL_NUM=3737.0
1197,OP_CARRIER_FL_NUM=3742.0
1198,OP_CARRIER_FL_NUM=3745.0
1199,OP_CARRIER_FL_NUM=3752.0
1200,OP_CARRIER_FL_NUM=3759.0
1201,OP_CARRIER_FL_NUM=3764.0
1202,OP_CARRIER_FL_NUM=3775.0
1203,OP_CARRIER_FL_NUM=3777.0
1204,OP_CARRIER_FL_NUM=3780.0
1205,OP_CARRIER_FL_NUM=3788.0
1206,OP_CARRIER_FL_NUM=3793.0
1207,OP_CARRIER_FL_NUM=3797.0
1208,OP_CARRIER_FL_NUM=3798.0
1209,OP_CARRIER_FL_NUM=3800.0
1210,OP_CARRIER_FL_NUM=3801.0
1211,OP_CARRIER_FL_NUM=3804.0
1212,OP_CARRIER_FL_NUM=3806.0
1213,OP_CARRIER_FL_NUM=3807.0
1214,OP_CARRIER_FL_NUM=3812.0
1215,OP_CARRIER_FL_NUM=3817.0
1216,OP_CARRIER_FL_NUM=3818.0
1217,OP_CARRIER_FL_NUM=3819.0
1218,OP_CARRIER_FL_NUM=3822.0
1219,OP_CARRIER_FL_NUM=3826.0
1220,OP_CARRIER_FL_NUM=3828.0
1221,OP_CARRIER_FL_NUM=3830.0
1222,OP_CARRIER_FL_NUM=3834.0
1223,OP_CARRIER_FL_NUM=3835.0
1224,OP_CARRIER_FL_NUM=3840.0
1225,OP_CARRIER_FL_NUM=3848.0
1226,OP_CARRIER_FL_NUM=3855.0
