ItemID,Label
622,OP_CARRIER_FL_NUM=3558.0
623,OP_CARRIER_FL_NUM=3559.0
624,OP_CARRIER_FL_NUM=3563.0
625,OP_CARRIER_FL_NUM=3566.0
626,OP_CARRIER_FL_NUM=3568.0
627,OP_CARRIER_FL_NUM=3571.0
628,OP_CARRIER_FL_NUM=3572.0
629,OP_CARRIER_FL_NUM=3585.0
630,OP_CARRIER_FL_NUM=3590.0
631,OP_CARRIER_FL_NUM=3592.0
632,OP_CARRIER_FL_NUM=3596.0
633,OP_CARRIER_FL_NUM=3627.0
634,OP_CARRIER_FL_NUM=3629.0
635,OP_CARRIER_FL_NUM=3654.0
636,OP_CARRIER_FL_NUM=3662.0
637,OP_CARRIER_FL_NUM=3668.0
638,OP_CARRIER_FL_NUM=3673.0
639,OP_CARRIER_FL_NUM=3684.0
640,OP_CARRIER_FL_NUM=3705.0
641,OP_CARRIER_FL_NUM=3711.0
642,OP_CARRIER_FL_NUM=3714.0
643,OP_CARRIER_FL_NUM=3715.0
644,OP_CARRIER_FL_NUM=3718.0
645,OP_CARRIER_FL_NUM=3720.0
646,OP_CARRIER_FL_NUM=3721.0
647,OP_CARRIER_FL_NUM=3729.0
648,OP_CARRIER_FL_NUM=3734.0
649,OP_CARRIER_FL_NUM=3738.0
650,OP_CARRIER_FL_NUM=3746.0
651,OP_CARRIER_FL_NUM=3748.0
652,OP_CARRIER_FL_NUM=3749.0
653,OP_CARRIER_FL_NUM=3752.0
654,OP_CARRIER_FL_NUM=3754.0
655,OP_CARRIER_FL_NUM=3759.0
656,OP_CARRIER_FL_NUM=3763.0
657,OP_CARRIER_FL_NUM=3766.0
658,OP_CARRIER_FL_NUM=3767.0
659,OP_CARRIER_FL_NUM=3769.0
660,OP_CARRIER_FL_NUM=3773.0
661,OP_CARRIER_FL_NUM=3775.0
662,OP_CARRIER_FL_NUM=3789.0
663,OP_CARRIER_FL_NUM=3791.0
664,OP_CARRIER_FL_NUM=3803.0
665,OP_CARRIER_FL_NUM=3835.0
666,OP_CARRIER_FL_NUM=3836.0
667,OP_CARRIER_FL_NUM=3844.0
668,OP_CARRIER_FL_NUM=3853.0
669,OP_CARRIER_FL_NUM=3861.0
670,OP_CARRIER_FL_NUM=3862.0
671,OP_CARRIER_FL_NUM=3871.0
672,OP_CARRIER_FL_NUM=3886.0
673,OP_CARRIER_FL_NUM=3890.0
674,OP_CARRIER_FL_NUM=3893.0
675,OP_CARRIER_FL_NUM=3894.0
676,OP_CARRIER_FL_NUM=3896.0
677,OP_CARRIER_FL_NUM=3902.0
678,OP_CARRIER_FL_NUM=3906.0
679,OP_CARRIER_FL_NUM=3911.0
680,OP_CARRIER_FL_NUM=3919.0
681,OP_CARRIER_FL_NUM=3923.0
682,OP_CARRIER_FL_NUM=3931.0
683,OP_CARRIER_FL_NUM=3940.0
684,OP_CARRIER_FL_NUM=3953.0
685,OP_CARRIER_FL_NUM=3954.0
686,OP_CARRIER_FL_NUM=3955.0
687,OP_CARRIER_FL_NUM=3974.0
688,OP_CARRIER_FL_NUM=3978.0
689,OP_CARRIER_FL_NUM=3982.0
690,OP_CARRIER_FL_NUM=3992.0
691,OP_CARRIER_FL_NUM=4039.0
692,OP_CARRIER_FL_NUM=4053.0
693,OP_CARRIER_FL_NUM=4061.0
694,OP_CARRIER_FL_NUM=4084.0
695,OP_CARRIER_FL_NUM=4095.0
696,OP_CARRIER_FL_NUM=4115.0
697,OP_CARRIER_FL_NUM=4142.0
698,OP_CARRIER_FL_NUM=4144.0
699,OP_CARRIER_FL_NUM=4145.0
700,OP_CARRIER_FL_NUM=4162.0
701,OP_CARRIER_FL_NUM=4163.0
702,OP_CARRIER_FL_NUM=4166.0
703,OP_CARRIER_FL_NUM=4185.0
704,OP_CARRIER_FL_NUM=4204.0
705,OP_CARRIER_FL_NUM=4212.0
706,OP_CARRIER_FL_NUM=4222.0
707,OP_CARRIER_FL_NUM=4246.0
708,OP_CARRIER_FL_NUM=4253.0
709,OP_CARRIER_FL_NUM=4264.0
710,OP_CARRIER_FL_NUM=4277.0
711,OP_CARRIER_FL_NUM=4288.0
712,OP_CARRIER_FL_NUM=4295.0
713,OP_CARRIER_FL_NUM=4306.0
714,OP_CARRIER_FL_NUM=4325.0
715,OP_CARRIER_FL_NUM=4331.0
716,OP_CARRIER_FL_NUM=4332.0
717,OP_CARRIER_FL_NUM=4338.0
718,OP_CARRIER_FL_NUM=4380.0
719,OP_CARRIER_FL_NUM=4389.0
720,OP_CARRIER_FL_NUM=4399.0
721,OP_CARRIER_FL_NUM=4401.0
722,OP_CARRIER_FL_NUM=4403.0
723,OP_CARRIER_FL_NUM=4405.0
724,OP_CARRIER_FL_NUM=4407.0
725,OP_CARRIER_FL_NUM=4437.0
726,OP_CARRIER_FL_NUM=4439.0
727,OP_CARRIER_FL_NUM=4447.0
728,OP_CARRIER_FL_NUM=4452.0
729,OP_CARRIER_FL_NUM=4453.0
730,OP_CARRIER_FL_NUM=4457.0
731,OP_CARRIER_FL_NUM=4463.0
732,OP_CARRIER_FL_NUM=4465.0
733,OP_CARRIER_FL_NUM=4469.0
734,OP_CARRIER_FL_NUM=4487.0
735,OP_CARRIER_FL_NUM=4492.0
736,OP_CARRIER_FL_NUM=4514.0
737,OP_CARRIER_FL_NUM=4515.0
738,OP_CARRIER_FL_NUM=4520.0
739,OP_CARRIER_FL_NUM=4541.0
740,OP_CARRIER_FL_NUM=4556.0
741,OP_CARRIER_FL_NUM=4610.0
742,OP_CARRIER_FL_NUM=4625.0
743,OP_CARRIER_FL_NUM=4628.0
744,OP_CARRIER_FL_NUM=4635.0
745,OP_CARRIER_FL_NUM=4653.0
746,OP_CARRIER_FL_NUM=4654.0
747,OP_CARRIER_FL_NUM=4664.0
748,OP_CARRIER_FL_NUM=4682.0
749,OP_CARRIER_FL_NUM=4683.0
750,OP_CARRIER_FL_NUM=4688.0
751,OP_CARRIER_FL_NUM=4693.0
752,OP_CARRIER_FL_NUM=4695.0
753,OP_CARRIER_FL_NUM=4726.0
754,OP_CARRIER_FL_NUM=4742.0
755,OP_CARRIER_FL_NUM=4747.0
756,OP_CARRIER_FL_NUM=4752.0
757,OP_CARRIER_FL_NUM=4753.0
758,OP_CARRIER_FL_NUM=4757.0
759,OP_CARRIER_FL_NUM=4775.0
760,OP_CARRIER_FL_NUM=4779.0
761,OP_CARRIER_FL_NUM=4783.0
762,OP_CARRIER_FL_NUM=4809.0
763,OP_CARRIER_FL_NUM=4820.0
764,OP_CARRIER_FL_NUM=4824.0
765,OP_CARRIER_FL_NUM=4825.0
766,OP_CARRIER_FL_NUM=4840.0
767,OP_CARRIER_FL_NUM=4853.0
768,OP_CARRIER_FL_NUM=4864.0
769,OP_CARRIER_FL_NUM=4872.0
770,OP_CARRIER_FL_NUM=4876.0
771,OP_CARRIER_FL_NUM=4888.0
772,OP_CARRIER_FL_NUM=4901.0
773,OP_CARRIER_FL_NUM=4907.0
774,OP_CARRIER_FL_NUM=4926.0
775,OP_CARRIER_FL_NUM=4931.0
776,OP_CARRIER_FL_NUM=4935.0
777,OP_CARRIER_FL_NUM=4936.0
778,OP_CARRIER_FL_NUM=4939.0
779,OP_CARRIER_FL_NUM=4942.0
780,OP_CARRIER_FL_NUM=4953.0
781,OP_CARRIER_FL_NUM=4960.0
782,OP_CARRIER_FL_NUM=4965.0
783,OP_CARRIER_FL_NUM=4987.0
784,OP_CARRIER_FL_NUM=4992.0
785,OP_CARRIER_FL_NUM=4994.0
786,OP_CARRIER_FL_NUM=4998.0
787,OP_CARRIER_FL_NUM=4999.0
788,OP_CARRIER_FL_NUM=5004.0
789,OP_CARRIER_FL_NUM=5007.0
790,OP_CARRIER_FL_NUM=5044.0
791,OP_CARRIER_FL_NUM=5068.0
792,OP_CARRIER_FL_NUM=5069.0
793,OP_CARRIER_FL_NUM=5076.0
794,OP_CARRIER_FL_NUM=5082.0
795,OP_CARRIER_FL_NUM=5085.0
796,OP_CARRIER_FL_NUM=5092.0
797,OP_CARRIER_FL_NUM=5093.0
798,OP_CARRIER_FL_NUM=5100.0
799,OP_CARRIER_FL_NUM=5102.0
800,OP_CARRIER_FL_NUM=5113.0
801,OP_CARRIER_FL_NUM=5129.0
802,OP_CARRIER_FL_NUM=5137.0
803,OP_CARRIER_FL_NUM=5146.0
804,OP_CARRIER_FL_NUM=5155.0
805,OP_CARRIER_FL_NUM=5159.0
806,OP_CARRIER_FL_NUM=5160.0
807,OP_CARRIER_FL_NUM=5165.0
808,OP_CARRIER_FL_NUM=5180.0
809,OP_CARRIER_FL_NUM=5182.0
810,OP_CARRIER_FL_NUM=5184.0
811,OP_CARRIER_FL_NUM=5186.0
812,OP_CARRIER_FL_NUM=5189.0
813,OP_CARRIER_FL_NUM=5194.0
814,OP_CARRIER_FL_NUM=5221.0
815,OP_CARRIER_FL_NUM=5231.0
816,OP_CARRIER_FL_NUM=5234.0
817,OP_CARRIER_FL_NUM=5235.0
818,OP_CARRIER_FL_NUM=5243.0
819,OP_CARRIER_FL_NUM=5246.0
820,OP_CARRIER_FL_NUM=5247.0
821,OP_CARRIER_FL_NUM=5259.0
822,OP_CARRIER_FL_NUM=5271.0
823,OP_CARRIER_FL_NUM=5277.0
824,OP_CARRIER_FL_NUM=5286.0
825,OP_CARRIER_FL_NUM=5290.0
826,OP_CARRIER_FL_NUM=5305.0
827,OP_CARRIER_FL_NUM=5306.0
828,OP_CARRIER_FL_NUM=5311.0
829,OP_CARRIER_FL_NUM=5312.0
830,OP_CARRIER_FL_NUM=5316.0
831,OP_CARRIER_FL_NUM=5321.0
832,OP_CARRIER_FL_NUM=5323.0
833,OP_CARRIER_FL_NUM=5324.0
834,OP_CARRIER_FL_NUM=5329.0
835,OP_CARRIER_FL_NUM=5336.0
836,OP_CARRIER_FL_NUM=5343.0
837,OP_CARRIER_FL_NUM=5354.0
838,OP_CARRIER_FL_NUM=5357.0
839,OP_CARRIER_FL_NUM=5360.0
840,OP_CARRIER_FL_NUM=5369.0
841,OP_CARRIER_FL_NUM=5372.0
842,OP_CARRIER_FL_NUM=5390.0
843,OP_CARRIER_FL_NUM=5394.0
844,OP_CARRIER_FL_NUM=5411.0
845,OP_CARRIER_FL_NUM=5412.0
846,OP_CARRIER_FL_NUM=5425.0
847,OP_CARRIER_FL_NUM=5430.0
848,OP_CARRIER_FL_NUM=5431.0
849,OP_CARRIER_FL_NUM=5438.0
850,OP_CARRIER_FL_NUM=5440.0
851,OP_CARRIER_FL_NUM=5447.0
852,OP_CARRIER_FL_NUM=5463.0
853,OP_CARRIER_FL_NUM=5468.0
854,OP_CARRIER_FL_NUM=5478.0
855,OP_CARRIER_FL_NUM=5487.0
856,OP_CARRIER_FL_NUM=5489.0
857,OP_CARRIER_FL_NUM=5495.0
858,OP_CARRIER_FL_NUM=5499.0
859,OP_CARRIER_FL_NUM=5507.0
860,OP_CARRIER_FL_NUM=5509.0
861,OP_CARRIER_FL_NUM=5517.0
862,OP_CARRIER_FL_NUM=5529.0
863,OP_CARRIER_FL_NUM=5536.0
864,OP_CARRIER_FL_NUM=5538.0
865,OP_CARRIER_FL_NUM=5543.0
866,OP_CARRIER_FL_NUM=5556.0
867,OP_CARRIER_FL_NUM=5579.0
868,OP_CARRIER_FL_NUM=5581.0
869,OP_CARRIER_FL_NUM=5598.0
870,OP_CARRIER_FL_NUM=5606.0
871,OP_CARRIER_FL_NUM=5608.0
872,OP_CARRIER_FL_NUM=5609.0
873,OP_CARRIER_FL_NUM=5621.0
874,OP_CARRIER_FL_NUM=5622.0
875,OP_CARRIER_FL_NUM=5628.0
876,OP_CARRIER_FL_NUM=5639.0
877,OP_CARRIER_FL_NUM=5641.0
878,OP_CARRIER_FL_NUM=5653.0
879,OP_CARRIER_FL_NUM=5656.0
880,OP_CARRIER_FL_NUM=5658.0
881,OP_CARRIER_FL_NUM=5662.0
882,OP_CARRIER_FL_NUM=5663.0
883,OP_CARRIER_FL_NUM=5667.0
884,OP_CARRIER_FL_NUM=5673.0
885,OP_CARRIER_FL_NUM=5675.0
886,OP_CARRIER_FL_NUM=5681.0
887,OP_CARRIER_FL_NUM=5710.0
888,OP_CARRIER_FL_NUM=5736.0
889,OP_CARRIER_FL_NUM=5744.0
890,OP_CARRIER_FL_NUM=5756.0
891,OP_CARRIER_FL_NUM=5760.0
892,OP_CARRIER_FL_NUM=5767.0
893,OP_CARRIER_FL_NUM=5792.0
894,OP_CARRIER_FL_NUM=5799.0
895,OP_CARRIER_FL_NUM=5827.0
896,OP_CARRIER_FL_NUM=5838.0
897,OP_CARRIER_FL_NUM=5848.0
898,OP_CARRIER_FL_NUM=5858.0
899,OP_CARRIER_FL_NUM=5882.0
900,OP_CARRIER_FL_NUM=5901.0
901,OP_CARRIER_FL_NUM=5916.0
902,OP_CARRIER_FL_NUM=5951.0
903,OP_CARRIER_FL_NUM=5963.0
904,OP_CARRIER_FL_NUM=6065.0
905,OP_CARRIER_FL_NUM=6186.0
906,OP_CARRIER_FL_NUM=6194.0
907,OP_CARRIER_FL_NUM=6199.0
908,OP_CARRIER_FL_NUM=6202.0
909,OP_CARRIER_FL_NUM=6210.0
910,OP_CARRIER_FL_NUM=6234.0
911,OP_CARRIER_FL_NUM=6287.0
912,OP_CARRIER_FL_NUM=6344.0
913,FL_DAY=13
914,FL_DAY=14
915,FL_DAY=15
916,FL_DAY=16
917,FL_DAY=17
918,FL_DAY=18
919,FL_DAY=19
920,FL_DAY=20
921,FL_DAY=21
922,FL_DAY=22
923,FL_DAY=23
924,FL_DAY=24
925,FL_DAY=25
926,FL_DAY=26
927,FL_DAY=27
928,FL_DAY=28
929,FL_DAY=29
930,FL_DAY=30
931,FL_DAY=31
932,FL_WEEK=1
933,FL_WEEK=2
934,FL_WEEK=3
935,FL_WEEK=4
936,FL_WEEK=5
937,FL_WEEK=6
938,FL_WEEK=7
939,ORIGIN_INDEX=ABI
940,ORIGIN_INDEX=ABQ
941,ORIGIN_INDEX=ACV
942,ORIGIN_INDEX=ACY
943,ORIGIN_INDEX=ADK
944,ORIGIN_INDEX=AGS
945,ORIGIN_INDEX=ALB
946,ORIGIN_INDEX=ANC
947,ORIGIN_INDEX=ASE
948,ORIGIN_INDEX=ATL
949,ORIGIN_INDEX=AUS
950,ORIGIN_INDEX=AVL
951,ORIGIN_INDEX=BDL
952,ORIGIN_INDEX=BGR
953,ORIGIN_INDEX=BHM
954,ORIGIN_INDEX=BIL
955,ORIGIN_INDEX=BIS
956,ORIGIN_INDEX=BNA
957,ORIGIN_INDEX=BOI
958,ORIGIN_INDEX=BOS
959,ORIGIN_INDEX=BQN
960,ORIGIN_INDEX=BTR
961,ORIGIN_INDEX=BTV
962,ORIGIN_INDEX=BUF
963,ORIGIN_INDEX=BUR
964,ORIGIN_INDEX=BWI
965,ORIGIN_INDEX=BZN
966,ORIGIN_INDEX=CAK
967,ORIGIN_INDEX=CDC
968,ORIGIN_INDEX=CHA
969,ORIGIN_INDEX=CHO
970,ORIGIN_INDEX=CHS
971,ORIGIN_INDEX=CID
972,ORIGIN_INDEX=CLE
973,ORIGIN_INDEX=CLT
974,ORIGIN_INDEX=CMH
975,ORIGIN_INDEX=COS
976,ORIGIN_INDEX=CRP
977,ORIGIN_INDEX=CRW
978,ORIGIN_INDEX=CVG
979,ORIGIN_INDEX=DAL
980,ORIGIN_INDEX=DCA
981,ORIGIN_INDEX=DEN
982,ORIGIN_INDEX=DFW
983,ORIGIN_INDEX=DSM
984,ORIGIN_INDEX=DTW
985,ORIGIN_INDEX=ECP
986,ORIGIN_INDEX=ELP
987,ORIGIN_INDEX=EUG
988,ORIGIN_INDEX=EWR
989,ORIGIN_INDEX=FAT
990,ORIGIN_INDEX=FCA
991,ORIGIN_INDEX=FLL
992,ORIGIN_INDEX=FSD
993,ORIGIN_INDEX=FSM
994,ORIGIN_INDEX=GEG
995,ORIGIN_INDEX=GPT
996,ORIGIN_INDEX=GRK
997,ORIGIN_INDEX=GRR
998,ORIGIN_INDEX=GSO
999,ORIGIN_INDEX=GSP
1000,ORIGIN_INDEX=HNL
1001,ORIGIN_INDEX=HOU
1002,ORIGIN_INDEX=HPN
1003,ORIGIN_INDEX=HSV
1004,ORIGIN_INDEX=IAD
1005,ORIGIN_INDEX=IAH
1006,ORIGIN_INDEX=ICT
1007,ORIGIN_INDEX=IDA
1008,ORIGIN_INDEX=IMT
1009,ORIGIN_INDEX=IND
1010,ORIGIN_INDEX=ISP
1011,ORIGIN_INDEX=JAC
1012,ORIGIN_INDEX=JAN
1013,ORIGIN_INDEX=JAX
1014,ORIGIN_INDEX=JFK
1015,ORIGIN_INDEX=JNU
1016,ORIGIN_INDEX=LAS
1017,ORIGIN_INDEX=LAX
1018,ORIGIN_INDEX=LBB
1019,ORIGIN_INDEX=LEX
1020,ORIGIN_INDEX=LGA
1021,ORIGIN_INDEX=LGB
1022,ORIGIN_INDEX=LIH
1023,ORIGIN_INDEX=LIT
1024,ORIGIN_INDEX=LWS
1025,ORIGIN_INDEX=MAF
1026,ORIGIN_INDEX=MCI
1027,ORIGIN_INDEX=MCO
1028,ORIGIN_INDEX=MDW
1029,ORIGIN_INDEX=MEI
1030,ORIGIN_INDEX=MFR
1031,ORIGIN_INDEX=MHK
1032,ORIGIN_INDEX=MIA
1033,ORIGIN_INDEX=MKE
1034,ORIGIN_INDEX=MOB
1035,ORIGIN_INDEX=MOT
1036,ORIGIN_INDEX=MRY
1037,ORIGIN_INDEX=MSP
1038,ORIGIN_INDEX=MSY
1039,ORIGIN_INDEX=MVY
1040,ORIGIN_INDEX=OAK
1041,ORIGIN_INDEX=OGG
1042,ORIGIN_INDEX=OKC
1043,ORIGIN_INDEX=ONT
1044,ORIGIN_INDEX=ORD
1045,ORIGIN_INDEX=ORF
1046,ORIGIN_INDEX=PBI
1047,ORIGIN_INDEX=PDX
1048,ORIGIN_INDEX=PHL
1049,ORIGIN_INDEX=PHX
1050,ORIGIN_INDEX=PIA
1051,ORIGIN_INDEX=PIH
1052,ORIGIN_INDEX=PIT
1053,ORIGIN_INDEX=PLN
1054,ORIGIN_INDEX=PNS
1055,ORIGIN_INDEX=PSC
1056,ORIGIN_INDEX=PSE
1057,ORIGIN_INDEX=PSP
1058,ORIGIN_INDEX=PWM
1059,ORIGIN_INDEX=RDD
1060,ORIGIN_INDEX=RDU
1061,ORIGIN_INDEX=RIC
1062,ORIGIN_INDEX=RNO
1063,ORIGIN_INDEX=ROA
1064,ORIGIN_INDEX=ROC
1065,ORIGIN_INDEX=RSW
1066,ORIGIN_INDEX=SAN
1067,ORIGIN_INDEX=SAT
1068,ORIGIN_INDEX=SAV
1069,ORIGIN_INDEX=SBN
1070,ORIGIN_INDEX=SBP
1071,ORIGIN_INDEX=SCC
1072,ORIGIN_INDEX=SDF
1073,ORIGIN_INDEX=SEA
1074,ORIGIN_INDEX=SFO
1075,ORIGIN_INDEX=SGU
1076,ORIGIN_INDEX=SJC
1077,ORIGIN_INDEX=SJU
1078,ORIGIN_INDEX=SLC
1079,ORIGIN_INDEX=SMF
1080,ORIGIN_INDEX=SNA
1081,ORIGIN_INDEX=STL
1082,ORIGIN_INDEX=STT
1083,ORIGIN_INDEX=SYR
1084,ORIGIN_INDEX=TPA
1085,ORIGIN_INDEX=TUL
1086,ORIGIN_INDEX=TUS
1087,ORIGIN_INDEX=TYR
1088,ORIGIN_INDEX=TYS
1089,ORIGIN_INDEX=XNA
1090,ORIGIN_INDEX=YAK
1091,DEST_INDEX=ABE
1092,DEST_INDEX=ABI
1093,DEST_INDEX=ABQ
1094,DEST_INDEX=ACV
1095,DEST_INDEX=ACY
1096,DEST_INDEX=AMA
1097,DEST_INDEX=ANC
1098,DEST_INDEX=ASE
1099,DEST_INDEX=ATL
1100,DEST_INDEX=AUS
1101,DEST_INDEX=AVL
1102,DEST_INDEX=AVP
1103,DEST_INDEX=BFL
1104,DEST_INDEX=BHM
1105,DEST_INDEX=BLI
1106,DEST_INDEX=BNA
1107,DEST_INDEX=BOI
1108,DEST_INDEX=BOS
1109,DEST_INDEX=BPT
1110,DEST_INDEX=BTV
1111,DEST_INDEX=BUF
1112,DEST_INDEX=BUR
1113,DEST_INDEX=BWI
1114,DEST_INDEX=CAE
1115,DEST_INDEX=CAK
1116,DEST_INDEX=CDV
1117,DEST_INDEX=CHS
1118,DEST_INDEX=CID
1119,DEST_INDEX=CLE
1120,DEST_INDEX=CLT
1121,DEST_INDEX=CMH
1122,DEST_INDEX=COS
1123,DEST_INDEX=CVG
1124,DEST_INDEX=DAL
1125,DEST_INDEX=DAY
1126,DEST_INDEX=DCA
1127,DEST_INDEX=DEN
1128,DEST_INDEX=DFW
1129,DEST_INDEX=DSM
1130,DEST_INDEX=DTW
1131,DEST_INDEX=ECP
1132,DEST_INDEX=EGE
1133,DEST_INDEX=ELP
1134,DEST_INDEX=EUG
1135,DEST_INDEX=EVV
1136,DEST_INDEX=EWR
1137,DEST_INDEX=EYW
1138,DEST_INDEX=FAI
1139,DEST_INDEX=FAR
1140,DEST_INDEX=FAT
1141,DEST_INDEX=FAY
1142,DEST_INDEX=FCA
1143,DEST_INDEX=FLG
1144,DEST_INDEX=FLL
1145,DEST_INDEX=FSD
1146,DEST_INDEX=FWA
1147,DEST_INDEX=GEG
1148,DEST_INDEX=GPT
1149,DEST_INDEX=GSO
1150,DEST_INDEX=GSP
1151,DEST_INDEX=GTR
1152,DEST_INDEX=HNL
1153,DEST_INDEX=HOU
1154,DEST_INDEX=HPN
1155,DEST_INDEX=HSV
1156,DEST_INDEX=IAD
1157,DEST_INDEX=IAH
1158,DEST_INDEX=ILM
1159,DEST_INDEX=IND
1160,DEST_INDEX=ITH
1161,DEST_INDEX=ITO
1162,DEST_INDEX=JAX
1163,DEST_INDEX=JFK
1164,DEST_INDEX=JNU
1165,DEST_INDEX=KOA
1166,DEST_INDEX=LAS
1167,DEST_INDEX=LAX
1168,DEST_INDEX=LBB
1169,DEST_INDEX=LEX
1170,DEST_INDEX=LGA
1171,DEST_INDEX=LGB
1172,DEST_INDEX=LIH
1173,DEST_INDEX=LIT
1174,DEST_INDEX=MAF
1175,DEST_INDEX=MBS
1176,DEST_INDEX=MCI
1177,DEST_INDEX=MCO
1178,DEST_INDEX=MDW
1179,DEST_INDEX=MEM
1180,DEST_INDEX=MFE
1181,DEST_INDEX=MFR
1182,DEST_INDEX=MIA
1183,DEST_INDEX=MKE
1184,DEST_INDEX=MRY
1185,DEST_INDEX=MSN
1186,DEST_INDEX=MSP
1187,DEST_INDEX=MSY
1188,DEST_INDEX=MYR
1189,DEST_INDEX=OAK
1190,DEST_INDEX=OGG
1191,DEST_INDEX=OKC
1192,DEST_INDEX=OMA
1193,DEST_INDEX=ONT
1194,DEST_INDEX=ORD
1195,DEST_INDEX=ORF
1196,DEST_INDEX=PBI
1197,DEST_INDEX=PDX
1198,DEST_INDEX=PHL
1199,DEST_INDEX=PHX
1200,DEST_INDEX=PIT
1201,DEST_INDEX=PLN
1202,DEST_INDEX=PNS
1203,DEST_INDEX=PSP
1204,DEST_INDEX=PVD
1205,DEST_INDEX=RDM
1206,DEST_INDEX=RDU
1207,DEST_INDEX=RIC
1208,DEST_INDEX=RNO
1209,DEST_INDEX=ROA
1210,DEST_INDEX=ROC
1211,DEST_INDEX=RSW
1212,DEST_INDEX=SAF
1213,DEST_INDEX=SAN
1214,DEST_INDEX=SAT
1215,DEST_INDEX=SAV
1216,DEST_INDEX=SBA
1217,DEST_INDEX=SDF
1218,DEST_INDEX=SEA
1219,DEST_INDEX=SFO
1220,DEST_INDEX=SGF
1221,DEST_INDEX=SJC
1222,DEST_INDEX=SJU
1223,DEST_INDEX=SLC
1224,DEST_INDEX=SMF
1225,DEST_INDEX=SNA
1226,DEST_INDEX=SRQ
1227,DEST_INDEX=STL
1228,DEST_INDEX=STT
1229,DEST_INDEX=SYR
1230,DEST_INDEX=TPA
1231,DEST_INDEX=TRI
1232,DEST_INDEX=TUL
1233,DEST_INDEX=TUS
1234,DEST_INDEX=TVC
1235,DEST_INDEX=TYS
1236,DEST_INDEX=VPS
1237,DEST_INDEX=YAK
1238,CRS_DEP_TIME_MIN=VeryLow
1239,CRS_DEP_TIME_MIN=Low
1240,CRS_DEP_TIME_MIN=Mid
1241,CRS_DEP_TIME_MIN=High
1242,CRS_DEP_TIME_MIN=VeryHigh
1243,CRS_ARR_TIME_MIN=VeryLow
1244,CRS_ARR_TIME_MIN=Low
1245,CRS_ARR_TIME_MIN=Mid
1246,CRS_ARR_TIME_MIN=High
1247,CRS_ARR_TIME_MIN=VeryHigh
1248,CRS_ELAPSED_TIME=VeryLow
1249,CRS_ELAPSED_TIME=Low
1250,CRS_ELAPSED_TIME=Mid
1251,CRS_ELAPSED_TIME=High
1252,CRS_ELAPSED_TIME=VeryHigh
1253,O_TEMP=VeryLow
1254,O_TEMP=Low
1255,O_TEMP=Mid
1256,O_TEMP=High
1257,O_TEMP=VeryHigh
1258,O_PRCP=VeryLow
1259,O_PRCP=Low
1260,O_PRCP=Mid
1261,O_PRCP=High
1262,O_PRCP=VeryHigh
1263,O_WSPD=VeryLow
1264,O_WSPD=Low
1265,O_WSPD=Mid
1266,O_WSPD=High
1267,O_WSPD=VeryHigh
1268,D_TEMP=VeryLow
1269,D_TEMP=Low
1270,D_TEMP=Mid
1271,D_TEMP=High
1272,D_TEMP=VeryHigh
1273,D_PRCP=VeryLow
1274,D_PRCP=Low
1275,D_PRCP=Mid
1276,D_PRCP=High
1277,D_PRCP=VeryHigh
1278,D_WSPD=VeryLow
1279,D_WSPD=Low
1280,D_WSPD=Mid
1281,D_WSPD=High
1282,D_WSPD=VeryHigh
1283,O_LATITUDE=VeryLow
1284,O_LATITUDE=Low
1285,O_LATITUDE=Mid
1286,O_LATITUDE=High
1287,O_LATITUDE=VeryHigh
1288,O_LONGITUDE=VeryLow
1289,O_LONGITUDE=Low
1290,O_LONGITUDE=Mid
1291,O_LONGITUDE=High
1292,O_LONGITUDE=VeryHigh
1293,D_LATITUDE=VeryLow
1294,D_LATITUDE=Low
1295,D_LATITUDE=Mid
1296,D_LATITUDE=High
1297,D_LATITUDE=VeryHigh
1298,D_LONGITUDE=VeryLow
1299,D_LONGITUDE=Low
1300,D_LONGITUDE=Mid
1301,D_LONGITUDE=High
1302,D_LONGITUDE=VeryHigh
